dest_plate,dest_row,dest_col,dest_well,fwd_idx,rev_idx,fwd_source_well,rev_source_well,plate_role,well_type,strain1,strain2,vol1_nL,vol2_nL,total_inoculum_nL,log2_inoculum_ratio,separation_bp
11,E,21,E21,74,47,M5,H24,extension_frozen,pair,L13,C13,100,100,200,0.0,51
11,E,22,E22,31,69,E15,L20,extension_frozen,pair,P19,O21,100,100,200,0.0,135
11,E,23,E23,15,85,C7,P4,extension_frozen,pair,A13,L22,100,100,200,0.0,291
11,F,2,F2,36,52,G1,J10,extension_frozen,pair,M15,I19,100,100,200,0.0,223
11,F,3,F3,5,44,A11,H18,extension_frozen,pair,I9,K14,100,100,200,0.0,53
11,F,4,F4,3,66,A7,L14,extension_frozen,pair,B1,J21,100,100,200,0.0,264
11,F,5,F5,43,31,G15,F16,extension_frozen,pair,P21,A13,100,100,200,0.0,190
11,F,6,F6,73,12,M3,D2,extension_frozen,pair,B7,B12,100,100,200,0.0,195
11,F,7,F7,53,73,I11,N4,extension_frozen,pair,G19,O20,100,100,200,0.0,138
11,F,8,F8,76,17,M9,D12,extension_frozen,pair,B24,L4,100,100,200,0.0,236
11,F,9,F9,63,45,K7,H20,extension_frozen,pair,O18,M1,100,100,200,0.0,186
11,F,10,F10,1,12,A3,D2,extension_frozen,pair,A16,P17,100,100,200,0.0,264
11,F,11,F11,11,94,A23,P22,extension_frozen,pair,L15,B17,100,100,200,0.0,276
11,F,12,F12,68,45,K17,H20,extension_frozen,pair,F23,K4,100,100,200,0.0,275
11,F,13,F13,2,6,A5,B14,extension_frozen,pair,H10,B2,100,100,200,0.0,253
11,F,14,F14,11,49,A23,J4,extension_frozen,pair,L8,F19,100,100,200,0.0,155
11,F,15,F15,33,18,E19,D14,extension_frozen,pair,B9,F12,100,100,200,0.0,241
11,F,16,F16,15,81,C7,N20,extension_frozen,pair,F9,C1,100,100,200,0.0,306
11,F,17,F17,65,6,K11,B14,extension_frozen,pair,K2,G1,100,100,200,0.0,159
11,F,18,F18,19,56,C15,J18,extension_frozen,pair,L16,O3,100,100,200,0.0,255
11,F,19,F19,83,61,M23,L4,extension_frozen,pair,I5,A19,100,100,200,0.0,44
11,F,20,F20,83,44,M23,H18,extension_frozen,pair,K12,F2,100,100,200,0.0,324
11,F,21,F21,67,17,K15,D12,extension_frozen,pair,J21,H11,100,100,200,0.0,25
11,F,22,F22,30,29,E13,F12,extension_frozen,pair,B11,F17,100,100,200,0.0,33
11,F,23,F23,66,65,K13,L12,extension_frozen,pair,C1,F7,100,100,200,0.0,299
11,G,2,G2,69,80,K19,N18,extension_frozen,pair,F24,G24,100,100,200,0.0,104
11,G,3,G3,72,38,M1,H6,extension_frozen,pair,O8,L10,100,100,200,0.0,17
11,G,4,G4,65,92,K11,P18,extension_frozen,pair,L7,I13,100,100,200,0.0,238
11,G,5,G5,38,41,G5,H12,extension_frozen,pair,C2,B9,100,100,200,0.0,47
11,G,6,G6,13,67,C3,L16,extension_frozen,pair,G6,K17,100,100,200,0.0,190
11,G,7,G7,13,69,C3,L20,extension_frozen,pair,H9,G8,100,100,200,0.0,19
11,G,8,G8,7,11,A15,B24,extension_frozen,pair,A9,K19,100,100,200,0.0,233
11,G,9,G9,78,32,M13,F18,extension_frozen,pair,M11,C1,100,100,200,0.0,71
11,G,10,G10,58,75,I21,N8,extension_frozen,pair,H9,E2,100,100,200,0.0,16
11,G,11,G11,79,28,M15,F10,extension_frozen,pair,E19,L5,100,100,200,0.0,231
11,G,12,G12,70,2,K21,B6,extension_frozen,pair,D14,P14,100,100,200,0.0,214
11,G,13,G13,10,18,A21,D14,extension_frozen,pair,G21,G5,100,100,200,0.0,196
11,G,14,G14,86,36,O5,H2,extension_frozen,pair,K18,I23,100,100,200,0.0,263
11,G,15,G15,23,15,C23,D8,extension_frozen,pair,H18,D7,100,100,200,0.0,102
11,G,16,G16,59,86,I23,P6,extension_frozen,pair,E6,B18,100,100,200,0.0,200
11,G,17,G17,37,49,G3,J4,extension_frozen,pair,H4,O4,100,100,200,0.0,261
11,G,18,G18,14,59,C5,J24,extension_frozen,pair,E16,O12,100,100,200,0.0,69
11,G,19,G19,26,60,E5,L2,extension_frozen,pair,G12,C16,100,100,200,0.0,69
11,G,20,G20,21,78,C19,N14,extension_frozen,pair,E17,B19,100,100,200,0.0,303
11,G,21,G21,55,36,I15,H2,extension_frozen,pair,A15,M6,100,100,200,0.0,244
11,G,22,G22,53,34,I11,F22,extension_frozen,pair,J24,D8,100,100,200,0.0,323
11,G,23,G23,35,43,E23,H16,extension_frozen,pair,D17,P12,100,100,200,0.0,239
11,H,2,H2,26,4,E5,B10,extension_frozen,pair,O2,F23,100,100,200,0.0,288
11,H,3,H3,19,81,C15,N20,extension_frozen,pair,C18,G6,100,100,200,0.0,132
11,H,4,H4,54,58,I13,J22,extension_frozen,pair,P16,O14,100,100,200,0.0,236
11,H,5,H5,40,59,G9,J24,extension_frozen,pair,N8,C5,100,100,200,0.0,366
11,H,6,H6,37,54,G3,J14,extension_frozen,pair,G17,K13,100,100,200,0.0,259
11,H,7,H7,75,73,M7,N4,extension_frozen,pair,I7,C9,100,100,200,0.0,306
11,H,8,H8,59,10,I23,B22,extension_frozen,pair,P23,J16,100,100,200,0.0,247
11,H,9,H9,31,14,E15,D6,extension_frozen,pair,J1,I12,100,100,200,0.0,188
11,H,10,H10,3,45,A7,H20,extension_frozen,pair,M9,A13,100,100,200,0.0,52
11,H,11,H11,76,89,M9,P12,extension_frozen,pair,F6,K16,100,100,200,0.0,170
11,H,12,H12,32,76,E17,N10,extension_frozen,pair,P21,E3,100,100,200,0.0,187
11,H,13,H13,69,61,K19,L4,extension_frozen,pair,H7,G14,100,100,200,0.0,220
11,H,14,H14,50,6,I5,B14,extension_frozen,pair,D16,M13,100,100,200,0.0,114
11,H,15,H15,20,30,C17,F14,extension_frozen,pair,F14,J18,100,100,200,0.0,288
11,H,16,H16,70,46,K21,H22,extension_frozen,pair,L21,O22,100,100,200,0.0,185
11,H,17,H17,8,39,A17,H8,extension_frozen,pair,M1,G10,100,100,200,0.0,340
11,H,18,H18,85,51,O3,J8,extension_frozen,pair,C6,D15,100,100,200,0.0,136
11,H,19,H19,24,7,E1,B16,extension_frozen,pair,D15,B19,100,100,200,0.0,301
11,H,20,H20,46,89,G21,P12,extension_frozen,pair,E15,C22,100,100,200,0.0,195
11,H,21,H21,87,46,O7,H22,extension_frozen,pair,K11,I7,100,100,200,0.0,139
11,H,22,H22,56,48,I17,J2,extension_frozen,pair,P17,K16,100,100,200,0.0,25
11,H,23,H23,24,5,E1,B12,extension_frozen,pair,K12,P11,100,100,200,0.0,351
11,I,2,I2,48,49,I1,J4,extension_frozen,pair,P1,J22,100,100,200,0.0,17
11,I,3,I3,89,9,O11,B20,extension_frozen,pair,L19,H13,100,100,200,0.0,46
11,I,4,I4,87,25,O7,F4,extension_frozen,pair,G15,H7,100,100,200,0.0,304
11,I,5,I5,4,19,A9,D16,extension_frozen,pair,H14,I9,100,100,200,0.0,277
11,I,6,I6,76,36,M9,H2,extension_frozen,pair,J13,O12,100,100,200,0.0,243
11,I,7,I7,8,57,A17,J20,extension_frozen,pair,C4,A24,100,100,200,0.0,137
11,I,8,I8,88,73,O9,N4,extension_frozen,pair,O10,I6,100,100,200,0.0,266
11,I,9,I9,38,57,G5,J20,extension_frozen,pair,M16,H4,100,100,200,0.0,18
11,I,10,I10,18,31,C13,F16,extension_frozen,pair,G10,H8,100,100,200,0.0,338
11,I,11,I11,33,1,E19,B4,extension_frozen,pair,B19,H12,100,100,200,0.0,262
11,I,12,I12,58,16,I21,D10,extension_frozen,pair,G8,O12,100,100,200,0.0,177
11,I,13,I13,4,18,A9,D14,extension_frozen,pair,E7,M22,100,100,200,0.0,190
11,I,14,I14,6,85,A13,P4,extension_frozen,pair,B9,D18,100,100,200,0.0,290
11,I,15,I15,18,79,C13,N16,extension_frozen,pair,P18,B2,100,100,200,0.0,271
11,I,16,I16,69,33,K19,F20,extension_frozen,pair,F7,B21,100,100,200,0.0,227
11,I,17,I17,88,10,O9,B22,extension_frozen,pair,L24,P24,100,100,200,0.0,251
11,I,18,I18,33,86,E19,P6,extension_frozen,pair,G16,E9,100,100,200,0.0,306
11,I,19,I19,41,73,G11,N4,extension_frozen,pair,J13,M20,100,100,200,0.0,148
11,I,20,I20,58,72,I21,N2,extension_frozen,pair,N1,P14,100,100,200,0.0,164
11,I,21,I21,4,63,A9,L8,extension_frozen,pair,I2,G20,100,100,200,0.0,19
11,I,22,I22,8,5,A17,B12,extension_frozen,pair,N19,E11,100,100,200,0.0,238
11,I,23,I23,14,40,C5,H10,extension_frozen,pair,I1,H18,100,100,200,0.0,209
11,J,2,J2,72,81,M1,N20,extension_frozen,pair,O8,I12,100,100,200,0.0,255
11,J,3,J3,1,11,A3,B24,extension_frozen,pair,G3,H12,100,100,200,0.0,211
11,J,4,J4,25,32,E3,F18,extension_frozen,pair,M22,G5,100,100,200,0.0,183
11,J,5,J5,17,80,C11,N18,extension_frozen,pair,I4,D12,100,100,200,0.0,93
11,J,6,J6,75,1,M7,B4,extension_frozen,pair,D14,C13,100,100,200,0.0,262
11,J,7,J7,10,41,A21,H12,extension_frozen,pair,L16,D6,100,100,200,0.0,232
11,J,8,J8,73,84,M3,P2,extension_frozen,pair,C20,J22,100,100,200,0.0,138
11,J,9,J9,27,58,E7,J22,extension_frozen,pair,H3,L23,100,100,200,0.0,276
11,J,10,J10,82,75,M21,N8,extension_frozen,pair,E2,D9,100,100,200,0.0,19
11,J,11,J11,88,11,O9,B24,extension_frozen,pair,O11,E20,100,100,200,0.0,88
11,J,12,J12,39,55,G7,J16,extension_frozen,pair,L22,L12,100,100,200,0.0,69
11,J,13,J13,64,62,K9,L6,extension_frozen,pair,M7,G12,100,100,200,0.0,263
11,J,14,J14,74,82,M5,N22,extension_frozen,pair,B20,A18,100,100,200,0.0,299
11,J,15,J15,64,58,K9,J22,extension_frozen,pair,E21,H23,100,100,200,0.0,241
11,J,16,J16,58,73,I21,N4,extension_frozen,pair,D22,K11,100,100,200,0.0,139
11,J,17,J17,84,76,O1,N10,extension_frozen,pair,A9,O3,100,100,200,0.0,184
11,J,18,J18,60,63,K1,L8,extension_frozen,pair,K10,K21,100,100,200,0.0,327
11,J,19,J19,7,21,A15,D20,extension_frozen,pair,K12,G18,100,100,200,0.0,323
11,J,20,J20,68,76,K17,N10,extension_frozen,pair,D4,F20,100,100,200,0.0,240
11,J,21,J21,47,56,G23,J18,extension_frozen,pair,I2,B7,100,100,200,0.0,45
11,J,22,J22,75,68,M7,L18,extension_frozen,pair,G2,M3,100,100,200,0.0,293
11,J,23,J23,19,54,C15,J14,extension_frozen,pair,E23,J3,100,100,200,0.0,294
11,K,2,K2,14,29,C5,F12,extension_frozen,pair,G12,I17,100,100,200,0.0,118
11,K,3,K3,50,52,I5,J10,extension_frozen,pair,G14,B24,100,100,200,0.0,163
11,K,4,K4,19,15,C15,D8,extension_frozen,pair,F11,N24,100,100,200,0.0,361
11,K,5,K5,82,94,M21,P22,extension_frozen,pair,B24,B12,100,100,200,0.0,157
11,K,6,K6,89,31,O11,F16,extension_frozen,pair,I12,A24,100,100,200,0.0,172
11,K,7,K7,58,2,I21,B6,extension_frozen,pair,C4,G1,100,100,200,0.0,17
11,K,8,K8,20,68,C17,L18,extension_frozen,pair,P2,G14,100,100,200,0.0,124
11,K,9,K9,30,28,E13,F10,extension_frozen,pair,B12,L2,100,100,200,0.0,335
11,K,10,K10,13,16,C3,D10,extension_frozen,pair,A22,P4,100,100,200,0.0,50
11,K,11,K11,1,42,A3,H14,extension_frozen,pair,F1,L10,100,100,200,0.0,22
11,K,12,K12,39,54,G7,J14,extension_frozen,pair,L12,P24,100,100,200,0.0,301
11,K,13,K13,4,0,A9,B2,extension_frozen,pair,O21,K5,100,100,200,0.0,273
11,K,14,K14,43,3,G15,B8,extension_frozen,pair,P20,C6,100,100,200,0.0,289
11,K,15,K15,29,48,E11,J2,extension_frozen,pair,P5,A6,100,100,200,0.0,224
11,K,16,K16,52,34,I9,F22,extension_frozen,pair,N24,L6,100,100,200,0.0,283
11,K,17,K17,22,11,C21,B24,extension_frozen,pair,O17,A19,100,100,200,0.0,45
11,K,18,K18,82,48,M21,J2,extension_frozen,pair,G19,J6,100,100,200,0.0,127
11,K,19,K19,95,26,O23,F6,extension_frozen,pair,P10,K11,100,100,200,0.0,268
11,K,20,K20,47,77,G23,N12,extension_frozen,pair,G1,E17,100,100,200,0.0,208
11,K,21,K21,46,30,G21,F14,extension_frozen,pair,C12,O15,100,100,200,0.0,50
11,K,22,K22,3,38,A7,H6,extension_frozen,pair,M21,A5,100,100,200,0.0,208
11,K,23,K23,66,3,K13,B8,extension_frozen,pair,D9,N11,100,100,200,0.0,189
11,L,2,L2,72,44,M1,H18,extension_frozen,pair,I18,N18,100,100,200,0.0,318
11,L,3,L3,12,60,C1,L2,extension_frozen,pair,O23,J21,100,100,200,0.0,292
11,L,4,L4,78,53,M13,J12,extension_frozen,pair,D8,O6,100,100,200,0.0,257
11,L,5,L5,63,48,K7,J2,extension_frozen,pair,G20,B9,100,100,200,0.0,44
11,L,6,L6,83,78,M23,N14,extension_frozen,pair,P2,N17,100,100,200,0.0,111
11,L,7,L7,26,70,E5,L22,extension_frozen,pair,G23,D10,100,100,200,0.0,230
11,L,8,L8,37,24,G3,F2,extension_frozen,pair,N10,F6,100,100,200,0.0,325
11,L,9,L9,29,9,E11,B20,extension_frozen,pair,P10,A11,100,100,200,0.0,261
11,L,10,L10,19,45,C15,H20,extension_frozen,pair,E1,N4,100,100,200,0.0,349
11,L,11,L11,43,17,G15,D12,extension_frozen,pair,H7,O8,100,100,200,0.0,313
11,L,12,L12,62,35,K5,F24,extension_frozen,pair,F22,L6,100,100,200,0.0,299
11,L,13,L13,92,64,O17,L10,extension_frozen,pair,P21,F12,100,100,200,0.0,302
11,L,14,L14,55,1,I15,B4,extension_frozen,pair,I8,J3,100,100,200,0.0,215
11,L,15,L15,63,95,K7,P24,extension_frozen,pair,L17,F13,100,100,200,0.0,31
11,L,16,L16,16,46,C9,H22,extension_frozen,pair,A7,H20,100,100,200,0.0,194
11,L,17,L17,81,73,M19,N4,extension_frozen,pair,M21,E23,100,100,200,0.0,187
11,L,18,L18,90,60,O13,L2,extension_frozen,pair,L11,O23,100,100,200,0.0,62
11,L,19,L19,49,58,I3,J22,extension_frozen,pair,D20,D21,100,100,200,0.0,285
11,L,20,L20,80,69,M17,L20,extension_frozen,pair,G3,I12,100,100,200,0.0,294
11,L,21,L21,84,35,O1,F24,extension_frozen,pair,M18,H7,100,100,200,0.0,222
11,L,22,L22,8,24,A17,F2,extension_frozen,pair,L15,B24,100,100,200,0.0,240
11,L,23,L23,68,67,K17,L16,extension_frozen,pair,I10,H12,100,100,200,0.0,154
11,M,2,M2,56,73,I17,N4,extension_frozen,pair,L4,J6,100,100,200,0.0,70
11,M,3,M3,21,46,C19,H22,extension_frozen,pair,H15,K19,100,100,200,0.0,236
11,M,4,M4,68,57,K17,J20,extension_frozen,pair,K14,E16,100,100,200,0.0,266
11,M,5,M5,80,58,M17,J22,extension_frozen,pair,K19,F11,100,100,200,0.0,195
11,M,6,M6,73,87,M3,P8,extension_frozen,pair,A15,P8,100,100,200,0.0,327
11,M,7,M7,14,4,C5,B10,extension_frozen,pair,H14,J14,100,100,200,0.0,273
11,M,8,M8,10,44,A21,H18,extension_frozen,pair,O21,B16,100,100,200,0.0,159
11,M,9,M9,6,35,A13,F24,extension_frozen,pair,M3,E20,100,100,200,0.0,20
11,M,10,M10,63,35,K7,F24,extension_frozen,pair,P18,K19,100,100,200,0.0,199
11,M,11,M11,88,26,O9,F6,extension_frozen,pair,J12,F3,100,100,200,0.0,47
11,M,12,M12,55,72,I15,N2,extension_frozen,pair,M10,A3,100,100,200,0.0,222
11,M,13,M13,38,56,G5,J18,extension_frozen,pair,F2,A23,100,100,200,0.0,195
11,M,14,M14,88,9,O9,B20,extension_frozen,pair,M14,I5,100,100,200,0.0,181
11,M,15,M15,25,56,E3,J18,extension_frozen,pair,N24,O18,100,100,200,0.0,143
11,M,16,M16,41,78,G11,N14,extension_frozen,pair,F16,H12,100,100,200,0.0,270
11,M,17,M17,14,56,C5,J18,extension_frozen,pair,H3,A14,100,100,200,0.0,210
11,M,18,M18,87,54,O7,J14,extension_frozen,pair,B2,M10,100,100,200,0.0,302
11,M,19,M19,39,41,G7,H12,extension_frozen,pair,H22,P14,100,100,200,0.0,273
11,M,20,M20,81,67,M19,L16,extension_frozen,pair,K13,I12,100,100,200,0.0,132
11,M,21,M21,36,2,G1,B6,extension_frozen,pair,O9,J9,100,100,200,0.0,21
11,M,22,M22,68,44,K17,H18,extension_frozen,pair,H4,M12,100,100,200,0.0,100
11,M,23,M23,88,30,O9,F14,extension_frozen,pair,N6,H10,100,100,200,0.0,294
11,N,2,N2,93,78,O19,N14,extension_frozen,pair,J11,P5,100,100,200,0.0,142
11,N,3,N3,77,36,M11,H2,extension_frozen,pair,L24,O1,100,100,200,0.0,44
11,N,4,N4,90,0,O13,B2,extension_frozen,pair,C18,N15,100,100,200,0.0,190
11,N,5,N5,34,74,E21,N6,extension_frozen,pair,F12,J5,100,100,200,0.0,213
11,N,6,N6,4,72,A9,N2,extension_frozen,pair,F13,O14,100,100,200,0.0,46
11,N,7,N7,48,79,I1,N16,extension_frozen,pair,E16,A14,100,100,200,0.0,272
11,N,8,N8,4,5,A9,B12,extension_frozen,pair,K22,O4,100,100,200,0.0,305
11,N,9,N9,86,60,O5,L2,extension_frozen,pair,C16,G9,100,100,200,0.0,260
11,N,10,N10,40,64,G9,L10,extension_frozen,pair,D23,F7,100,100,200,0.0,48
11,N,11,N11,29,35,E11,F24,extension_frozen,pair,D3,B5,100,100,200,0.0,34
11,N,12,N12,45,51,G19,J8,extension_frozen,pair,D8,I4,100,100,200,0.0,229
11,N,13,N13,94,32,O21,F18,extension_frozen,pair,E16,C18,100,100,200,0.0,51
11,N,14,N14,14,83,C5,N24,extension_frozen,pair,H6,P21,100,100,200,0.0,282
11,N,15,N15,16,94,C9,P22,extension_frozen,pair,E18,C16,100,100,200,0.0,300
11,N,16,N16,53,42,I11,H14,extension_frozen,pair,L12,L1,100,100,200,0.0,188
11,N,17,N17,13,50,C3,J6,extension_frozen,pair,L2,F6,100,100,200,0.0,196
11,N,18,N18,87,48,O7,J2,extension_frozen,pair,F1,I7,100,100,200,0.0,303
11,N,19,N19,89,40,O11,H10,extension_frozen,pair,O2,B6,100,100,200,0.0,250
11,N,20,N20,36,14,G1,D6,extension_frozen,pair,J9,C2,100,100,200,0.0,17
11,N,21,N21,36,40,G1,H10,extension_frozen,pair,C4,P8,100,100,200,0.0,357
11,N,22,N22,43,7,G15,B16,extension_frozen,pair,P17,I24,100,100,200,0.0,157
11,N,23,N23,67,29,K15,F12,extension_frozen,pair,M11,A17,100,100,200,0.0,300
11,O,2,O2,92,52,O17,J10,extension_frozen,pair,B20,E6,100,100,200,0.0,240
11,O,3,O3,57,14,I19,D6,extension_frozen,pair,N21,N10,100,100,200,0.0,264
11,O,4,O4,74,6,M5,B14,extension_frozen,pair,M21,D3,100,100,200,0.0,140
11,O,5,O5,78,94,M13,P22,extension_frozen,pair,E2,D10,100,100,200,0.0,167
11,O,6,O6,25,49,E3,J4,extension_frozen,pair,M16,P6,100,100,200,0.0,144
11,O,7,O7,76,62,M9,L6,extension_frozen,pair,K14,P2,100,100,200,0.0,155
11,O,8,O8,2,29,A5,F12,extension_frozen,pair,H10,E22,100,100,200,0.0,216
11,O,9,O9,93,81,O19,N20,extension_frozen,pair,I20,H17,100,100,200,0.0,200
11,O,10,O10,77,90,M11,P14,extension_frozen,pair,I9,D17,100,100,200,0.0,20
11,O,11,O11,45,23,G19,D24,extension_frozen,pair,H22,H1,100,100,200,0.0,220
11,O,12,O12,59,47,I23,H24,extension_frozen,pair,D12,A1,100,100,200,0.0,24
11,O,13,O13,5,60,A11,L2,extension_frozen,pair,P13,F1,100,100,200,0.0,38
11,O,14,O14,57,75,I19,N8,extension_frozen,pair,N9,L16,100,100,200,0.0,273
11,O,15,O15,3,85,A7,P4,extension_frozen,pair,P24,B22,100,100,200,0.0,188
11,O,16,O16,60,25,K1,F4,extension_frozen,pair,O22,L23,100,100,200,0.0,180
11,O,17,O17,61,76,K3,N10,extension_frozen,pair,E4,C10,100,100,200,0.0,19
11,O,18,O18,79,25,M15,F4,extension_frozen,pair,L6,A17,100,100,200,0.0,40
11,O,19,O19,49,86,I3,P6,extension_frozen,pair,M22,M16,100,100,200,0.0,19
11,O,20,O20,6,15,A13,D8,extension_frozen,pair,C13,D15,100,100,200,0.0,40
11,O,21,O21,57,71,I19,L24,extension_frozen,pair,L18,G2,100,100,200,0.0,69
11,O,22,O22,26,44,E5,H18,extension_frozen,pair,L16,D11,100,100,200,0.0,237
11,O,23,O23,71,66,K23,L14,extension_frozen,pair,O24,P24,100,100,200,0.0,227
12,B,2,B2,3,50,A7,J6,extension_frozen,pair,K23,L10,100,100,200,0.0,71
12,B,3,B3,49,73,I3,N4,extension_frozen,pair,G16,N6,100,100,200,0.0,305
12,B,4,B4,27,16,E7,D10,extension_frozen,pair,N1,A5,100,100,200,0.0,296
12,B,5,B5,29,55,E11,J16,extension_frozen,pair,F20,N22,100,100,200,0.0,364
12,B,6,B6,90,12,O13,D2,extension_frozen,pair,J9,P23,100,100,200,0.0,58
12,B,7,B7,28,32,E9,F18,extension_frozen,pair,E6,C9,100,100,200,0.0,235
12,B,8,B8,18,7,C13,B16,extension_frozen,pair,A17,C2,100,100,200,0.0,45
12,B,9,B9,95,66,O23,L14,extension_frozen,pair,M14,A21,100,100,200,0.0,182
12,B,10,B10,90,11,O13,B24,extension_frozen,pair,F5,A11,100,100,200,0.0,218
12,B,11,B11,41,16,G11,D10,extension_frozen,pair,M17,C15,100,100,200,0.0,28
12,B,12,B12,10,7,A21,B16,extension_frozen,pair,H21,K9,100,100,200,0.0,273
12,B,13,B13,80,21,M17,D20,extension_frozen,pair,D15,K6,100,100,200,0.0,238
12,B,14,B14,71,35,K23,F24,extension_frozen,pair,M15,G16,100,100,200,0.0,302
12,B,15,B15,81,5,M19,B12,extension_frozen,pair,N14,N9,100,100,200,0.0,308
12,B,16,B16,80,92,M17,P18,extension_frozen,pair,F22,M2,100,100,200,0.0,120
12,B,17,B17,63,28,K7,F10,extension_frozen,pair,G21,N17,100,100,200,0.0,219
12,B,18,B18,91,47,O15,H24,extension_frozen,pair,E13,J19,100,100,200,0.0,189
12,B,19,B19,27,80,E7,N18,extension_frozen,pair,K13,D9,100,100,200,0.0,252
12,B,20,B20,7,13,A15,D4,extension_frozen,pair,J21,M4,100,100,200,0.0,334
12,B,21,B21,36,47,G1,H24,extension_frozen,pair,D23,G6,100,100,200,0.0,208
12,B,22,B22,95,81,O23,N20,extension_frozen,pair,C13,J10,100,100,200,0.0,136
12,B,23,B23,22,75,C21,N8,extension_frozen,pair,M4,G23,100,100,200,0.0,256
12,C,2,C2,7,29,A15,F12,extension_frozen,pair,B7,E9,100,100,200,0.0,45
12,C,3,C3,37,36,G3,H2,extension_frozen,pair,C9,A2,100,100,200,0.0,63
12,C,4,C4,52,30,I9,F14,extension_frozen,pair,J9,C5,100,100,200,0.0,17
12,C,5,C5,28,87,E9,P8,extension_frozen,pair,I4,I22,100,100,200,0.0,231
12,C,6,C6,84,26,O1,F6,extension_frozen,pair,H12,E10,100,100,200,0.0,301
12,C,7,C7,45,12,G19,D2,extension_frozen,pair,E22,P2,100,100,200,0.0,138
12,C,8,C8,76,92,M9,P18,extension_frozen,pair,B15,D20,100,100,200,0.0,349
12,C,9,C9,39,47,G7,H24,extension_frozen,pair,L7,O23,100,100,200,0.0,236
12,C,10,C10,75,51,M7,J8,extension_frozen,pair,G7,H6,100,100,200,0.0,223
12,C,11,C11,54,35,I13,F24,extension_frozen,pair,C2,M24,100,100,200,0.0,18
12,C,12,C12,46,68,G21,L18,extension_frozen,pair,C13,D17,100,100,200,0.0,136
12,C,13,C13,45,30,G19,F14,extension_frozen,pair,F14,B16,100,100,200,0.0,282
12,C,14,C14,59,30,I23,F14,extension_frozen,pair,I10,C14,100,100,200,0.0,274
12,C,15,C15,87,9,O7,B20,extension_frozen,pair,E8,P12,100,100,200,0.0,349
12,C,16,C16,65,16,K11,D10,extension_frozen,pair,I16,E2,100,100,200,0.0,220
12,C,17,C17,76,95,M9,P24,extension_frozen,pair,E13,J14,100,100,200,0.0,127
12,C,18,C18,17,78,C11,N14,extension_frozen,pair,I1,P1,100,100,200,0.0,81
12,C,19,C19,18,66,C13,L14,extension_frozen,pair,N20,C21,100,100,200,0.0,23
12,C,20,C20,51,38,I7,H6,extension_frozen,pair,E5,H16,100,100,200,0.0,17
12,C,21,C21,19,33,C15,F20,extension_frozen,pair,K5,H18,100,100,200,0.0,320
12,C,22,C22,93,22,O19,D22,extension_frozen,pair,F22,K9,100,100,200,0.0,299
12,C,23,C23,69,52,K19,J10,extension_frozen,pair,F15,P12,100,100,200,0.0,347
12,D,2,D2,1,0,A3,B2,extension_frozen,pair,N12,L6,100,100,200,0.0,356
12,D,3,D3,1,23,A3,D24,extension_frozen,pair,E14,H21,100,100,200,0.0,83
12,D,4,D4,10,27,A21,F8,extension_frozen,pair,G21,P17,100,100,200,0.0,211
12,D,5,D5,86,45,O5,H20,extension_frozen,pair,L4,M15,100,100,200,0.0,279
12,D,6,D6,74,76,M5,N10,extension_frozen,pair,N12,L9,100,100,200,0.0,331
12,D,7,D7,6,25,A13,F4,extension_frozen,pair,B20,P18,100,100,200,0.0,197
12,D,8,D8,40,87,G9,P8,extension_frozen,pair,J5,D14,100,100,200,0.0,28
12,D,9,D9,24,2,E1,B6,extension_frozen,pair,I23,H11,100,100,200,0.0,289
12,D,10,D10,71,52,K23,J10,extension_frozen,pair,K6,D19,100,100,200,0.0,48
12,D,11,D11,52,32,I9,F18,extension_frozen,pair,F16,A20,100,100,200,0.0,242
12,D,12,D12,75,34,M7,F22,extension_frozen,pair,N12,G9,100,100,200,0.0,58
12,D,13,D13,95,85,O23,P4,extension_frozen,pair,I8,E12,100,100,200,0.0,105
12,D,14,D14,87,73,O7,N4,extension_frozen,pair,H24,C14,100,100,200,0.0,298
12,D,15,D15,10,34,A21,F22,extension_frozen,pair,O6,B1,100,100,200,0.0,304
12,D,16,D16,18,75,C13,N8,extension_frozen,pair,N18,D2,100,100,200,0.0,263
12,D,17,D17,42,75,G13,N8,extension_frozen,pair,G20,M17,100,100,200,0.0,37
12,D,18,D18,48,74,I1,N6,extension_frozen,pair,H23,F15,100,100,200,0.0,186
12,D,19,D19,63,13,K7,D4,extension_frozen,pair,I20,B4,100,100,200,0.0,255
12,D,20,D20,45,80,G19,N18,extension_frozen,pair,M1,M12,100,100,200,0.0,172
12,D,21,D21,90,48,O13,J2,extension_frozen,pair,A10,L18,100,100,200,0.0,298
12,D,22,D22,85,82,O3,N22,extension_frozen,pair,D15,M18,100,100,200,0.0,44
12,D,23,D23,13,22,C3,D22,extension_frozen,pair,M10,P7,100,100,200,0.0,286
12,E,2,E2,60,41,K1,H12,extension_frozen,pair,L19,I8,100,100,200,0.0,52
12,E,3,E3,45,69,G19,L20,extension_frozen,pair,J2,C10,100,100,200,0.0,201
12,E,4,E4,31,92,E15,P18,extension_frozen,pair,F6,N13,100,100,200,0.0,182
12,E,5,E5,37,87,G3,P8,extension_frozen,pair,G23,D19,100,100,200,0.0,135
12,E,6,E6,18,55,C13,J16,extension_frozen,pair,F3,L6,100,100,200,0.0,16
12,E,7,E7,60,77,K1,N12,extension_frozen,pair,B15,O13,100,100,200,0.0,17
